shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2000047,43.459335,-80.497464,220005
2000047,43.459128,-80.497232,220006
2000047,43.458944,-80.497019,220007
2000047,43.458853,-80.496921,220008
2000047,43.458781,-80.496819,220009
2000047,43.458662,-80.496583,220010
2000047,43.458514,-80.496242,220011
2000047,43.458390,-80.496044,220012
2000047,43.458276,-80.495920,220013
2000047,43.458160,-80.495842,220014
2000047,43.457853,-80.495655,220015
2000047,43.457797,-80.495619,220016
2000047,43.457015,-80.495139,220017
2000047,43.456034,-80.494516,220018
2000047,43.455623,-80.494263,220019
2000047,43.455379,-80.494136,220020
2000047,43.454925,-80.493858,220021
2000047,43.454811,-80.493761,220022
2000047,43.454700,-80.493654,220023
2000047,43.454682,-80.493624,220024
2000047,43.454682,-80.493624,230001
2000047,43.454417,-80.493170,230002
2000047,43.454248,-80.492852,230003
2000047,43.453630,-80.493351,230004
2000047,43.452981,-80.493874,230005
2000047,43.452737,-80.494009,230006
2000047,43.452194,-80.494299,230007
2000047,43.451722,-80.494548,230008
2000047,43.451210,-80.494824,230009
2000047,43.450719,-80.495095,230010
2000047,43.450604,-80.494761,230011
2000047,43.450065,-80.493068,230012
2000047,43.449804,-80.493206,230013
2000047,43.449742,-80.493237,230014
2000047,43.449089,-80.491637,230015
2000047,43.449089,-80.491637,240001
2000047,43.449018,-80.491463,240002
2000047,43.449073,-80.491416,240003
2000047,43.449448,-80.491110,240004
2000047,43.449297,-80.490757,240005
2000047,43.448919,-80.490015,240006
2000047,43.448735,-80.489523,240007
2000047,43.448357,-80.488342,240008
2000047,43.448632,-80.488049,240009
2000047,43.448773,-80.487943,240010
2000047,43.449176,-80.487665,240011
2000047,43.449692,-80.487348,240012
2000047,43.450317,-80.486946,240013
2000047,43.451349,-80.486113,240014
2000047,43.450595,-80.484499,240015
2000047,43.449303,-80.481659,240016
2000047,43.448706,-80.480331,240017
2000047,43.448109,-80.479006,240018
2000047,43.447647,-80.477969,240019
2000047,43.447230,-80.477040,240020
2000047,43.446803,-80.476093,240021
2000047,43.446392,-80.475172,240022
2000047,43.446203,-80.474741,240023
2000047,43.446148,-80.474556,240024
2000047,43.446113,-80.474358,240025
2000047,43.446111,-80.474163,240026
2000047,43.446119,-80.474024,240027
2000047,43.446148,-80.473869,240028
2000047,43.446190,-80.473718,240029
2000047,43.446273,-80.473483,240030
2000047,43.446321,-80.473276,240031
2000047,43.446341,-80.473106,240032
2000047,43.446343,-80.472972,240033
2000047,43.446338,-80.472838,240034
2000047,43.446306,-80.472678,240035
2000047,43.446255,-80.472500,240036
2000047,43.445713,-80.471258,240037
2000047,43.445574,-80.470918,240038
2000047,43.445313,-80.470199,240039
2000047,43.444512,-80.467992,240040
2000047,43.444414,-80.467742,240041
2000047,43.444347,-80.467577,240042
2000047,43.444268,-80.467447,240043
2000047,43.444268,-80.467447,250001
2000047,43.444247,-80.467413,250002
2000047,43.444109,-80.467248,250003
2000047,43.443598,-80.466729,250004
2000047,43.443238,-80.466329,250005
2000047,43.442333,-80.465325,250006
2000047,43.441578,-80.464497,250007
2000047,43.440862,-80.463724,250008
2000047,43.440148,-80.462947,250009
2000047,43.439832,-80.462594,250010
2000047,43.439708,-80.462427,250011
2000047,43.439536,-80.462112,250012
2000047,43.439316,-80.461605,250013
2000047,43.439094,-80.461028,250014
2000047,43.438270,-80.458719,250015
2000047,43.438180,-80.458414,250016
2000047,43.438146,-80.457483,250017
2000047,43.438106,-80.457263,250018
2000047,43.437961,-80.456884,250019
2000047,43.437488,-80.455884,250020
2000047,43.437398,-80.455671,250021
2000047,43.437133,-80.454854,250022
2000047,43.436930,-80.454436,250023
2000047,43.436616,-80.453938,250024
2000047,43.436443,-80.453637,250025
2000047,43.436382,-80.453500,250026
2000047,43.436206,-80.452994,250027
2000047,43.436062,-80.452455,250028
2000047,43.435736,-80.451451,250029
2000047,43.435598,-80.451014,250030
2000047,43.435410,-80.450440,250031
2000047,43.435087,-80.449444,250032
2000047,43.434679,-80.448206,250033
2000047,43.434559,-80.447817,250034
2000047,43.434035,-80.448142,250035
2000047,43.433733,-80.448420,250036
2000047,43.433402,-80.448800,250037
2000047,43.433067,-80.447780,250038
2000047,43.432711,-80.446640,250039
2000047,43.431829,-80.443914,250040
2000047,43.431526,-80.442996,250041
2000047,43.431331,-80.442536,250042
2000047,43.431119,-80.442092,250043
2000047,43.430433,-80.440830,250044
2000047,43.430050,-80.440158,250045
2000047,43.429594,-80.439498,250046
2000047,43.429099,-80.438891,250047
2000047,43.428571,-80.438341,250048
2000047,43.428043,-80.437850,250049
2000047,43.427900,-80.437742,250050
2000047,43.427721,-80.437681,250051
2000047,43.427539,-80.437708,250052
2000047,43.427338,-80.437857,250053
2000047,43.427184,-80.438006,250054
2000047,43.426608,-80.438692,250055
2000047,43.426041,-80.439338,250056
2000047,43.424712,-80.440851,250057
2000047,43.424427,-80.441183,250058
2000047,43.423750,-80.441969,250059
2000047,43.423503,-80.441554,250060
2000047,43.423265,-80.441256,250061
2000047,43.423265,-80.441256,260001
2000047,43.422906,-80.440808,260002
2000047,43.422757,-80.440732,260003
2000047,43.422694,-80.440720,260004
2000047,43.422570,-80.440708,260005
2000047,43.422482,-80.440684,260006
2000047,43.422415,-80.440656,260007
2000047,43.422519,-80.440068,260008
2000047,43.422373,-80.439998,260009
2000047,43.421874,-80.439496,260010
2000047,43.421649,-80.439362,260011
2000047,43.421683,-80.439167,260012
2000047,43.421777,-80.438814,260013
2000047,43.421878,-80.438532,260014
2000047,43.421970,-80.438318,260015
2000047,43.422046,-80.438164,260016
2000047,43.422083,-80.438076,260017
2000047,43.422557,-80.437254,260018
2000047,43.422691,-80.437021,260019
2000047,43.423384,-80.435796,260020
2000047,43.423452,-80.435673,260021
2000047,43.423827,-80.435075,260022
2000047,43.424265,-80.434475,260023
2000047,43.424398,-80.434333,260024
2000047,43.424694,-80.434879,260025
2000047,43.424884,-80.435155,260026
2000047,43.424964,-80.435260,260027
2000047,43.425048,-80.435326,260028
2000047,43.425158,-80.435376,260029
2000047,43.425280,-80.435399,260030
2000047,43.425457,-80.435339,260031
2000047,43.425559,-80.435242,260032
2000047,43.425649,-80.435090,260033
2000047,43.425699,-80.434948,260034
2000047,43.425726,-80.434762,260035
2000047,43.425716,-80.434585,260036
2000047,43.425696,-80.434437,260037
2000047,43.425623,-80.434195,260038
2000047,43.425529,-80.433900,260039
2000047,43.425372,-80.433373,260040
2000047,43.425228,-80.432794,260041
2000047,43.425087,-80.432353,260042
2000047,43.424743,-80.431086,260043
2000047,43.424286,-80.429263,260044
2000047,43.424062,-80.428308,260045
2000047,43.423514,-80.426161,260046
2000047,43.423220,-80.424911,260047
2000047,43.422485,-80.422059,260048
2000047,43.422262,-80.421340,260049
2000047,43.421994,-80.420537,260050
2000047,43.421704,-80.419738,260051
2000047,43.421322,-80.418814,260052
2000047,43.420487,-80.416938,260053
2000047,43.419636,-80.415032,260054
2000047,43.419284,-80.414302,260055
2000047,43.418908,-80.413600,260056
2000047,43.418366,-80.412681,260057
2000047,43.417158,-80.410665,260058
2000047,43.416725,-80.409994,260059
2000047,43.416307,-80.409280,260060
2000047,43.415853,-80.408419,260061
2000047,43.415628,-80.407965,260062
2000047,43.415243,-80.407057,260063
2000047,43.414950,-80.406201,260064
2000047,43.414666,-80.405172,260065
2000047,43.414329,-80.403720,260066
2000047,43.413980,-80.402287,260067
2000047,43.413783,-80.401579,260068
2000047,43.413527,-80.400452,260069
2000047,43.413377,-80.399881,260070
2000047,43.413255,-80.399469,260071
2000047,43.413060,-80.398836,260072
2000047,43.412898,-80.398325,260073
2000047,43.412628,-80.397555,260074
2000047,43.412413,-80.396968,260075
2000047,43.411884,-80.395590,260076
2000047,43.411450,-80.394535,260077
2000047,43.411036,-80.393448,260078
2000047,43.410570,-80.392364,260079
2000047,43.410400,-80.391979,260080
2000047,43.410158,-80.391474,260081
2000047,43.409982,-80.391149,260082
2000047,43.409805,-80.390926,260083
2000047,43.409593,-80.390791,260084
2000047,43.409394,-80.390768,260085
2000047,43.409190,-80.390871,260086
2000047,43.409065,-80.391033,260087
2000047,43.408995,-80.391208,260088
2000047,43.408972,-80.391413,260089
2000047,43.408992,-80.391616,260090
2000047,43.409079,-80.391873,260091
2000047,43.409312,-80.392529,260092
2000047,43.409258,-80.392571,260093
2000047,43.409663,-80.393591,260094
2000047,43.409849,-80.393458,260095
2000047,43.409985,-80.393257,260096
2000047,43.410214,-80.392992,260097
2000047,43.410214,-80.392992,270001
2000047,43.410249,-80.392950,270002
2000047,43.410050,-80.392453,270003
2000047,43.409581,-80.392766,270004
2000047,43.409849,-80.393458,270005
2000047,43.409663,-80.393591,270006
2000047,43.409258,-80.392571,270007
2000047,43.409192,-80.392623,270008
2000047,43.408925,-80.391836,270009
2000047,43.408853,-80.391551,270010
2000047,43.408855,-80.391269,270011
2000047,43.408918,-80.390928,270012
2000047,43.409054,-80.390344,270013
2000047,43.409112,-80.389947,270014
2000047,43.409128,-80.389526,270015
2000047,43.409097,-80.389089,270016
2000047,43.409041,-80.388746,270017
2000047,43.408883,-80.388174,270018
2000047,43.408525,-80.387206,270019
2000047,43.408228,-80.386522,270020
2000047,43.407846,-80.385710,270021
2000047,43.407575,-80.385251,270022
2000047,43.406997,-80.384319,270023
2000047,43.406449,-80.383426,270024
2000047,43.404439,-80.380250,270025
2000047,43.404064,-80.379642,270026
2000047,43.403813,-80.379220,270027
2000047,43.403662,-80.378907,270028
2000047,43.403635,-80.378848,270029
2000047,43.403557,-80.378659,270030
2000047,43.403483,-80.378466,270031
2000047,43.403417,-80.378268,270032
2000047,43.403357,-80.378066,270033
2000047,43.403305,-80.377862,270034
2000047,43.403258,-80.377654,270035
2000047,43.403219,-80.377443,270036
2000047,43.403174,-80.377126,270037
2000047,43.403155,-80.376935,270038
2000047,43.403139,-80.376710,270039
2000047,43.403130,-80.376484,270040
2000047,43.403129,-80.376259,270041
2000047,43.403149,-80.375808,270042
2000047,43.403170,-80.375585,270043
2000047,43.403197,-80.375362,270044
2000047,43.403232,-80.375142,270045
2000047,43.403274,-80.374923,270046
2000047,43.403308,-80.374769,270047
2000047,43.403361,-80.374566,270048
2000047,43.403420,-80.374367,270049
2000047,43.403485,-80.374171,270050
2000047,43.403558,-80.373980,270051
2000047,43.403636,-80.373794,270052
2000047,43.403694,-80.373667,270053
2000047,43.403819,-80.373409,270054
2000047,43.403951,-80.373156,270055
2000047,43.404087,-80.372909,270056
2000047,43.404472,-80.372261,270057
2000047,43.404684,-80.371888,270058
2000047,43.404760,-80.371731,270059
2000047,43.404879,-80.371474,270060
2000047,43.404991,-80.371214,270061
2000047,43.405097,-80.370948,270062
2000047,43.405277,-80.370444,270063
2000047,43.405425,-80.370045,270064
2000047,43.405578,-80.369649,270065
2000047,43.405738,-80.369258,270066
2000047,43.405824,-80.369057,270067
2000047,43.405968,-80.368736,270068
2000047,43.406119,-80.368420,270069
2000047,43.406275,-80.368108,270070
2000047,43.406437,-80.367804,270071
2000047,43.406605,-80.367504,270072
2000047,43.406747,-80.367262,270073
2000047,43.406809,-80.367150,270074
2000047,43.406906,-80.366986,270075
2000047,43.407008,-80.366829,270076
2000047,43.407116,-80.366680,270077
2000047,43.407229,-80.366537,270078
2000047,43.407346,-80.366401,270079
2000047,43.407369,-80.366376,270080
2000047,43.411587,-80.359238,270081
2000047,43.411690,-80.359059,270082
2000047,43.411842,-80.358779,270083
2000047,43.411990,-80.358492,270084
2000047,43.412131,-80.358202,270085
2000047,43.412266,-80.357905,270086
2000047,43.412438,-80.357501,270087
2000047,43.412521,-80.357279,270088
2000047,43.412629,-80.356972,270089
2000047,43.412731,-80.356662,270090
2000047,43.412827,-80.356348,270091
2000047,43.412916,-80.356029,270092
2000047,43.412997,-80.355709,270093
2000047,43.413085,-80.355324,270094
2000047,43.413163,-80.354918,270095
2000047,43.413219,-80.354590,270096
2000047,43.413268,-80.354259,270097
2000047,43.413308,-80.353927,270098
2000047,43.413342,-80.353593,270099
2000047,43.413369,-80.353257,270100
2000047,43.413388,-80.352938,270101
2000047,43.413476,-80.349110,270102
2000047,43.413679,-80.338718,270103
2000047,43.413776,-80.334269,270104
2000047,43.413766,-80.333959,270105
2000047,43.413704,-80.332212,270106
2000047,43.413684,-80.331668,270107
2000047,43.413673,-80.331480,270108
2000047,43.413655,-80.331292,270109
2000047,43.413631,-80.331104,270110
2000047,43.413599,-80.330921,270111
2000047,43.413560,-80.330738,270112
2000047,43.413542,-80.330668,270113
2000047,43.413489,-80.330501,270114
2000047,43.413431,-80.330337,270115
2000047,43.413366,-80.330179,270116
2000047,43.413295,-80.330026,270117
2000047,43.413217,-80.329878,270118
2000047,43.413134,-80.329735,270119
2000047,43.413073,-80.329641,270120
2000047,43.413026,-80.329580,270121
2000047,43.412966,-80.329488,270122
2000047,43.412911,-80.329388,270123
2000047,43.412862,-80.329285,270124
2000047,43.412820,-80.329175,270125
2000047,43.412794,-80.329098,270126
2000047,43.412781,-80.329076,270127
2000047,43.412743,-80.328995,270128
2000047,43.412710,-80.328910,270129
2000047,43.412684,-80.328820,270130
2000047,43.412666,-80.328726,270131
2000047,43.412660,-80.328687,270132
2000047,43.412644,-80.328617,270133
2000047,43.412621,-80.328549,270134
2000047,43.412591,-80.328486,270135
2000047,43.412555,-80.328430,270136
2000047,43.412514,-80.328380,270137
2000047,43.412470,-80.328338,270138
2000047,43.412421,-80.328305,270139
2000047,43.412370,-80.328281,270140
2000047,43.412316,-80.328267,270141
2000047,43.412286,-80.328264,270142
2000047,43.412163,-80.328232,270143
2000047,43.412057,-80.328193,270144
2000047,43.411953,-80.328145,270145
2000047,43.411923,-80.328129,270146
2000047,43.410625,-80.328376,270147
2000047,43.410452,-80.328395,270148
2000047,43.410212,-80.328413,270149
2000047,43.409972,-80.328420,270150
2000047,43.409731,-80.328418,270151
2000047,43.409492,-80.328406,270152
2000047,43.409287,-80.328387,270153
2000047,43.409287,-80.328387,280001
2000047,43.409252,-80.328384,280002
2000047,43.409012,-80.328352,280003
2000047,43.408774,-80.328310,280004
2000047,43.408537,-80.328258,280005
2000047,43.408301,-80.328196,280006
2000047,43.408181,-80.328160,280007
2000047,43.408181,-80.328160,290001
2000047,43.408067,-80.328125,290002
2000047,43.408025,-80.328111,290003
2000047,43.407617,-80.327976,290004
2000047,43.407617,-80.327976,300001
2000047,43.405648,-80.327327,300002
2000047,43.405648,-80.327327,310001
2000047,43.404858,-80.327066,310002
2000047,43.404858,-80.327066,320001
2000047,43.404755,-80.327032,320002
2000047,43.403836,-80.326737,320003
2000047,43.403836,-80.326737,330001
2000047,43.403144,-80.326515,330002
2000047,43.403144,-80.326515,340001
2000047,43.403054,-80.326486,340002
2000047,43.402600,-80.326337,340003
2000047,43.402600,-80.326337,350001
2000047,43.401812,-80.326076,350002
2000047,43.401812,-80.326076,360001
2000047,43.401696,-80.326038,360002
2000047,43.399386,-80.325279,360003
2000047,43.399386,-80.325279,370001
2000047,43.398179,-80.324884,370002
2000047,43.398179,-80.324884,380001
2000047,43.398049,-80.324841,380002
2000047,43.396115,-80.324232,380003
2000047,43.396115,-80.324232,390001
2000047,43.395417,-80.324011,390002
2000047,43.395417,-80.324011,400001
2000047,43.395293,-80.323971,400002
2000047,43.393505,-80.323420,400003
2000047,43.393643,-80.322672,400004
2000047,43.393667,-80.322450,400005
2000047,43.392979,-80.322252,400006
2000047,43.392624,-80.322151,400007
2000047,43.392624,-80.322151,410001
2000047,43.392463,-80.322105,410002
2000047,43.392331,-80.323059,410003
2000047,43.391646,-80.322849,410004
2000047,43.391646,-80.322849,420001
2000047,43.390776,-80.322582,420002
2000047,43.390776,-80.322582,430001
2000047,43.390662,-80.322547,430002
2000047,43.387943,-80.321690,430003
2000047,43.387943,-80.321690,440001
2000047,43.386013,-80.321081,440002
2000047,43.386013,-80.321081,450001
2000047,43.385867,-80.321034,450002
2000047,43.385277,-80.320870,450003
2000047,43.385277,-80.320870,460001
2000047,43.384918,-80.320769,460002
2000047,43.384918,-80.320769,470001
2000047,43.382884,-80.320203,470002
2000047,43.382884,-80.320203,480001
2000047,43.382719,-80.320157,480002
2000047,43.382597,-80.320126,480003
2000047,43.382597,-80.320126,490001
2000047,43.382136,-80.320012,490002
2000047,43.380379,-80.319570,490003
2000047,43.379443,-80.319343,490004
2000047,43.378406,-80.319088,490005
2000047,43.378406,-80.319088,500001
2000047,43.377166,-80.318782,500002
2000047,43.377166,-80.318782,510001
2000047,43.377059,-80.318756,510002
2000047,43.376196,-80.318542,510003
2000047,43.376107,-80.318522,510004
2000047,43.375964,-80.318499,510005
2000047,43.375820,-80.318486,510006
2000047,43.375676,-80.318483,510007
2000047,43.375573,-80.318486,510008
2000047,43.374528,-80.318583,510009
2000047,43.374528,-80.318583,520001
2000047,43.374173,-80.318616,520002
2000047,43.374120,-80.318622,520003
2000047,43.373967,-80.318634,520004
2000047,43.373814,-80.318636,520005
2000047,43.373814,-80.318636,530001
2000047,43.373661,-80.318628,530002
2000047,43.373645,-80.318625,530003
2000047,43.373645,-80.318625,540001
2000047,43.373508,-80.318609,540002
2000047,43.373388,-80.318589,540003
2000047,43.373363,-80.318581,540004
2000047,43.373363,-80.318581,550001
2000047,43.372697,-80.318406,550002
2000047,43.371921,-80.318136,550003
2000047,43.371409,-80.317941,550004
2000047,43.371409,-80.317941,560001
2000047,43.371157,-80.317845,560002
2000047,43.370082,-80.317435,560003
2000047,43.370082,-80.317435,570001
2000047,43.370039,-80.317419,570002
2000047,43.370039,-80.317419,580001
2000047,43.369986,-80.317399,580002
2000047,43.369587,-80.317256,580003
2000047,43.369335,-80.317157,580004
2000047,43.368962,-80.317024,580005
2000047,43.368296,-80.316863,580006
2000047,43.368296,-80.316863,590001
2000047,43.368198,-80.316840,590002
2000047,43.368087,-80.316816,590003
2000047,43.367951,-80.316778,590004
2000047,43.367818,-80.316730,590005
2000047,43.367686,-80.316673,590006
2000047,43.367600,-80.316629,590007
2000047,43.367535,-80.316594,590008
2000047,43.367431,-80.316534,590009
2000047,43.366505,-80.315897,590010
2000047,43.366456,-80.315860,590011
2000047,43.366353,-80.315772,590012
2000047,43.366254,-80.315675,590013
2000047,43.366158,-80.315572,590014
2000047,43.365549,-80.314748,590015
2000047,43.365549,-80.314748,600001
2000047,43.365547,-80.314745,600002
2000047,43.365538,-80.314731,600003
2000047,43.365478,-80.314647,600004
2000047,43.365414,-80.314570,600005
2000047,43.365345,-80.314502,600006
2000047,43.365272,-80.314441,600007
2000047,43.365196,-80.314390,600008
2000047,43.365116,-80.314347,600009
2000047,43.365035,-80.314314,600010
2000047,43.364970,-80.314295,600011
2000047,43.364758,-80.314264,600012
2000047,43.364758,-80.314264,610001
2000047,43.364596,-80.314240,610002
2000047,43.363373,-80.314107,610003
2000047,43.362638,-80.314044,610004
2000047,43.362608,-80.314039,610005
2000047,43.362532,-80.314020,610006
2000047,43.362458,-80.313992,610007
2000047,43.362386,-80.313954,610008
2000047,43.362317,-80.313907,610009
2000047,43.362017,-80.313686,610010
2000047,43.361941,-80.313627,610011
2000047,43.361868,-80.313585,610012
2000047,43.361794,-80.313552,610013
2000047,43.361718,-80.313528,610014
2000047,43.361640,-80.313515,610015
2000047,43.361562,-80.313511,610016
2000047,43.360913,-80.313538,610017
2000047,43.359895,-80.313553,610018
2000047,43.358907,-80.313590,610019
2000047,43.358850,-80.313593,610020
2000047,43.358686,-80.313611,610021
2000047,43.358544,-80.313633,610022
2000047,43.357865,-80.313719,610023
2000047,43.357822,-80.313511,610024
2000047,43.357620,-80.312494,610025
2000047,43.357006,-80.313083,610026
2000047,43.356970,-80.313122,610027
2000047,43.356944,-80.313162,610028
2000047,43.356933,-80.313185,610029
2000047,43.356925,-80.313209,610030
2000047,43.356912,-80.313259,610031
2000047,43.356909,-80.313285,610032
2000047,43.356911,-80.313665,610033
2000047,43.357651,-80.313540,610034
2000048,43.449089,-80.491637,10001
2000048,43.449018,-80.491463,10002
2000048,43.449073,-80.491416,10003
2000048,43.449448,-80.491110,10004
2000048,43.449297,-80.490757,10005
2000048,43.448919,-80.490015,10006
2000048,43.448735,-80.489523,10007
2000048,43.448357,-80.488342,10008
2000048,43.448632,-80.488049,10009
2000048,43.448773,-80.487943,10010
2000048,43.449176,-80.487665,10011
2000048,43.449692,-80.487348,10012
2000048,43.450317,-80.486946,10013
2000048,43.451349,-80.486113,10014
2000048,43.450595,-80.484499,10015
2000048,43.449303,-80.481659,10016
2000048,43.448706,-80.480331,10017
2000048,43.448109,-80.479006,10018
2000048,43.447647,-80.477969,10019
2000048,43.447230,-80.477040,10020
2000048,43.446803,-80.476093,10021
2000048,43.446392,-80.475172,10022
2000048,43.446203,-80.474741,10023
2000048,43.446148,-80.474556,10024
2000048,43.446113,-80.474358,10025
2000048,43.446111,-80.474163,10026
2000048,43.446119,-80.474024,10027
2000048,43.446148,-80.473869,10028
2000048,43.446190,-80.473718,10029
2000048,43.446273,-80.473483,10030
2000048,43.446321,-80.473276,10031
2000048,43.446341,-80.473106,10032
2000048,43.446343,-80.472972,10033
2000048,43.446338,-80.472838,10034
2000048,43.446306,-80.472678,10035
2000048,43.446255,-80.472500,10036
2000048,43.445713,-80.471258,10037
2000048,43.445574,-80.470918,10038
2000048,43.445313,-80.470199,10039
2000048,43.444512,-80.467992,10040
2000048,43.444414,-80.467742,10041
2000048,43.444347,-80.467577,10042
2000048,43.444268,-80.467447,10043
2000048,43.444268,-80.467447,20001
2000048,43.444247,-80.467413,20002
2000048,43.444109,-80.467248,20003
2000048,43.443598,-80.466729,20004
2000048,43.443238,-80.466329,20005
2000048,43.442333,-80.465325,20006
2000048,43.441578,-80.464497,20007
2000048,43.440862,-80.463724,20008
2000048,43.440148,-80.462947,20009
2000048,43.439832,-80.462594,20010
2000048,43.439708,-80.462427,20011
2000048,43.439536,-80.462112,20012
2000048,43.439316,-80.461605,20013
2000048,43.439094,-80.461028,20014
2000048,43.438270,-80.458719,20015
2000048,43.438180,-80.458414,20016
2000048,43.438146,-80.457483,20017
2000048,43.438106,-80.457263,20018
2000048,43.437961,-80.456884,20019
2000048,43.437488,-80.455884,20020
2000048,43.437398,-80.455671,20021
2000048,43.437133,-80.454854,20022
2000048,43.436930,-80.454436,20023
2000048,43.436616,-80.453938,20024
2000048,43.436443,-80.453637,20025
2000048,43.436382,-80.453500,20026
2000048,43.436206,-80.452994,20027
2000048,43.436062,-80.452455,20028
2000048,43.435736,-80.451451,20029
2000048,43.435598,-80.451014,20030
2000048,43.435410,-80.450440,20031
2000048,43.435087,-80.449444,20032
2000048,43.434679,-80.448206,20033
2000048,43.434559,-80.447817,20034
2000048,43.434035,-80.448142,20035
2000048,43.433733,-80.448420,20036
2000048,43.433402,-80.448800,20037
2000048,43.433067,-80.447780,20038
2000048,43.432711,-80.446640,20039
2000048,43.431829,-80.443914,20040
2000048,43.431526,-80.442996,20041
2000048,43.431331,-80.442536,20042
2000048,43.431119,-80.442092,20043
2000048,43.430433,-80.440830,20044
2000048,43.430050,-80.440158,20045
2000048,43.429594,-80.439498,20046
2000048,43.429099,-80.438891,20047
2000048,43.428571,-80.438341,20048
2000048,43.428043,-80.437850,20049
2000048,43.427900,-80.437742,20050
2000048,43.427721,-80.437681,20051
2000048,43.427539,-80.437708,20052
2000048,43.427338,-80.437857,20053
2000048,43.427184,-80.438006,20054
2000048,43.426608,-80.438692,20055
2000048,43.426041,-80.439338,20056
2000048,43.424712,-80.440851,20057
2000048,43.424427,-80.441183,20058
2000048,43.423750,-80.441969,20059
2000048,43.423503,-80.441554,20060
2000048,43.423265,-80.441256,20061
2000048,43.423265,-80.441256,30001
2000048,43.422906,-80.440808,30002
2000048,43.422757,-80.440732,30003
2000048,43.422694,-80.440720,30004
2000048,43.422570,-80.440708,30005
2000048,43.422482,-80.440684,30006
2000048,43.422415,-80.440656,30007
2000048,43.422519,-80.440068,30008
2000048,43.422373,-80.439998,30009
2000048,43.421874,-80.439496,30010
2000048,43.421649,-80.439362,30011
2000048,43.421683,-80.439167,30012
2000048,43.421777,-80.438814,30013
2000048,43.421878,-80.438532,30014
2000048,43.421970,-80.438318,30015
2000048,43.422046,-80.438164,30016
2000048,43.422083,-80.438076,30017
2000048,43.422557,-80.437254,30018
2000048,43.422691,-80.437021,30019
2000048,43.423384,-80.435796,30020
2000048,43.423452,-80.435673,30021
2000048,43.423827,-80.435075,30022
2000048,43.424265,-80.434475,30023
2000048,43.424398,-80.434333,30024
2000048,43.424694,-80.434879,30025
2000048,43.424884,-80.435155,30026
2000048,43.424964,-80.435260,30027
2000048,43.425048,-80.435326,30028
2000048,43.425158,-80.435376,30029
2000048,43.425280,-80.435399,30030
2000048,43.425457,-80.435339,30031
2000048,43.425559,-80.435242,30032
2000048,43.425649,-80.435090,30033
2000048,43.425699,-80.434948,30034
2000048,43.425726,-80.434762,30035
2000048,43.425716,-80.434585,30036
2000048,43.425696,-80.434437,30037
2000048,43.425623,-80.434195,30038
2000048,43.425529,-80.433900,30039
2000048,43.425372,-80.433373,30040
2000048,43.425228,-80.432794,30041
2000048,43.425087,-80.432353,30042
2000048,43.424743,-80.431086,30043
2000048,43.424286,-80.429263,30044
2000048,43.424062,-80.428308,30045
2000048,43.423514,-80.426161,30046
2000048,43.423220,-80.424911,30047
2000048,43.422485,-80.422059,30048
2000048,43.422262,-80.421340,30049
2000048,43.421994,-80.420537,30050
2000048,43.421704,-80.419738,30051
2000048,43.421322,-80.418814,30052
2000048,43.420487,-80.416938,30053
2000048,43.419636,-80.415032,30054
2000048,43.419284,-80.414302,30055
2000048,43.418908,-80.413600,30056
2000048,43.418366,-80.412681,30057
2000048,43.417158,-80.410665,30058
2000048,43.416725,-80.409994,30059
2000048,43.416307,-80.409280,30060
2000048,43.415853,-80.408419,30061
2000048,43.415628,-80.407965,30062
2000048,43.415243,-80.407057,30063
2000048,43.414950,-80.406201,30064
2000048,43.414666,-80.405172,30065
2000048,43.414329,-80.403720,30066
2000048,43.413980,-80.402287,30067
2000048,43.413783,-80.401579,30068
2000048,43.413527,-80.400452,30069
2000048,43.413377,-80.399881,30070
2000048,43.413255,-80.399469,30071
2000048,43.413060,-80.398836,30072
2000048,43.412898,-80.398325,30073
2000048,43.412628,-80.397555,30074
2000048,43.412413,-80.396968,30075
2000048,43.411884,-80.395590,30076
2000048,43.411450,-80.394535,30077
2000048,43.411036,-80.393448,30078
2000048,43.410570,-80.392364,30079
2000048,43.410400,-80.391979,30080
2000048,43.410158,-80.391474,30081
2000048,43.409982,-80.391149,30082
2000048,43.409805,-80.390926,30083
2000048,43.409593,-80.390791,30084
2000048,43.409394,-80.390768,30085
2000048,43.409190,-80.390871,30086
2000048,43.409065,-80.391033,30087
2000048,43.408995,-80.391208,30088
2000048,43.408972,-80.391413,30089
2000048,43.408992,-80.391616,30090
2000048,43.409079,-80.391873,30091
2000048,43.409312,-80.392529,30092
2000048,43.409258,-80.392571,30093
2000048,43.409663,-80.393591,30094
2000048,43.409849,-80.393458,30095
2000048,43.409985,-80.393257,30096
2000048,43.410214,-80.392992,30097
2000048,43.410214,-80.392992,40001
2000048,43.410249,-80.392950,40002
2000048,43.410050,-80.392453,40003
2000048,43.409581,-80.392766,40004
2000048,43.409849,-80.393458,40005
2000048,43.409663,-80.393591,40006
2000048,43.409258,-80.392571,40007
2000048,43.409192,-80.392623,40008
2000048,43.408925,-80.391836,40009
2000048,43.408853,-80.391551,40010
2000048,43.408855,-80.391269,40011
2000048,43.408918,-80.390928,40012
2000048,43.409054,-80.390344,40013
2000048,43.409112,-80.389947,40014
2000048,43.409128,-80.389526,40015
2000048,43.409097,-80.389089,40016
2000048,43.409041,-80.388746,40017
2000048,43.408883,-80.388174,40018
